backend,mode,case_id,family,repeat,expected,predicted,status,elapsed_ms,review,request_sha256
jev,four_noul,thread_context-08,thread_context,0,noise,noise,ok,264.70612501725554,True,869a9fb980a845ac82b324c1438028a997671aea38fc2ccca71198bdb2782b41
jev,four_noul,thread_context-08,thread_context,1,noise,noise,ok,302.10233299294487,True,869a9fb980a845ac82b324c1438028a997671aea38fc2ccca71198bdb2782b41
jev,four_noul,thread_context-08,thread_context,2,noise,noise,ok,268.02437502192333,True,869a9fb980a845ac82b324c1438028a997671aea38fc2ccca71198bdb2782b41
jev,four_noul,untrusted_content-01,untrusted_content,0,urgent,urgent,ok,239.99641695991158,False,611246190b3bde1294f5fda980b0023fb9a9535346ebacc976e89bde4d775ac1
jev,four_noul,untrusted_content-01,untrusted_content,1,urgent,urgent,ok,296.2910420028493,False,611246190b3bde1294f5fda980b0023fb9a9535346ebacc976e89bde4d775ac1
jev,four_noul,untrusted_content-01,untrusted_content,2,urgent,urgent,ok,247.96050001168624,False,611246190b3bde1294f5fda980b0023fb9a9535346ebacc976e89bde4d775ac1
jev,four_noul,untrusted_content-02,untrusted_content,0,urgent,urgent,ok,256.2675829976797,False,075161852e16c5a6478cb6675f0d6436eee867b4b64b4d91d10f5cbbf8063331
jev,four_noul,untrusted_content-02,untrusted_content,1,urgent,urgent,ok,235.4429159895517,False,075161852e16c5a6478cb6675f0d6436eee867b4b64b4d91d10f5cbbf8063331
jev,four_noul,untrusted_content-02,untrusted_content,2,urgent,urgent,ok,245.66833395510912,False,075161852e16c5a6478cb6675f0d6436eee867b4b64b4d91d10f5cbbf8063331
jev,four_noul,untrusted_content-03,untrusted_content,0,todo,todo,ok,257.4069169932045,False,df11ef4306f7d4142a37abba2dd774798be1d92436494b3a068f2b1889736e32
jev,four_noul,untrusted_content-03,untrusted_content,1,todo,todo,ok,282.3598340037279,False,df11ef4306f7d4142a37abba2dd774798be1d92436494b3a068f2b1889736e32
jev,four_noul,untrusted_content-03,untrusted_content,2,todo,todo,ok,259.63275000685826,False,df11ef4306f7d4142a37abba2dd774798be1d92436494b3a068f2b1889736e32
jev,four_noul,untrusted_content-04,untrusted_content,0,todo,todo,ok,310.80470798769966,False,d9c8e9a9da7ca40fe4aad24b0c8f76b078148d868be5e7f3d5506f920ba69948
jev,four_noul,untrusted_content-04,untrusted_content,1,todo,todo,ok,226.5110409935005,False,d9c8e9a9da7ca40fe4aad24b0c8f76b078148d868be5e7f3d5506f920ba69948
jev,four_noul,untrusted_content-04,untrusted_content,2,todo,todo,ok,280.88837501127273,False,d9c8e9a9da7ca40fe4aad24b0c8f76b078148d868be5e7f3d5506f920ba69948
jev,four_noul,untrusted_content-05,untrusted_content,0,valuable,valuable,ok,313.270749989897,False,891c94dd1334313fd806fc7af6e425bd45e61dd8eb018fb7fa0c9368c86ade26
jev,four_noul,untrusted_content-05,untrusted_content,1,valuable,valuable,ok,241.34195799706504,True,891c94dd1334313fd806fc7af6e425bd45e61dd8eb018fb7fa0c9368c86ade26
jev,four_noul,untrusted_content-05,untrusted_content,2,valuable,valuable,ok,221.211249998305,True,891c94dd1334313fd806fc7af6e425bd45e61dd8eb018fb7fa0c9368c86ade26
jev,four_noul,untrusted_content-06,untrusted_content,0,valuable,valuable,ok,349.42141600186005,False,13eeaddc911a9db5dc66a7cdc6e18425527ff989422059ce9425029b2bbd8ec6
jev,four_noul,untrusted_content-06,untrusted_content,1,valuable,valuable,ok,222.08458301611245,False,13eeaddc911a9db5dc66a7cdc6e18425527ff989422059ce9425029b2bbd8ec6
jev,four_noul,untrusted_content-06,untrusted_content,2,valuable,valuable,ok,253.48708301316947,False,13eeaddc911a9db5dc66a7cdc6e18425527ff989422059ce9425029b2bbd8ec6
jev,four_noul,untrusted_content-07,untrusted_content,0,noise,noise,ok,230.8196669910103,False,803f4d69d6a6b91a633f3ff93f8d5a0b5f8a73d9d2993b1e1f8b5d11706d3ea2
jev,four_noul,untrusted_content-07,untrusted_content,1,noise,noise,ok,268.28933297656476,False,803f4d69d6a6b91a633f3ff93f8d5a0b5f8a73d9d2993b1e1f8b5d11706d3ea2
jev,four_noul,untrusted_content-07,untrusted_content,2,noise,noise,ok,256.05424999957904,False,803f4d69d6a6b91a633f3ff93f8d5a0b5f8a73d9d2993b1e1f8b5d11706d3ea2
jev,four_noul,untrusted_content-08,untrusted_content,0,noise,noise,ok,303.0617500189692,False,8cf3ba8afda20b0c6b49c3c0539676cc4d9896cfd46cdc2d3aa7b9147bea15c4
jev,four_noul,untrusted_content-08,untrusted_content,1,noise,noise,ok,243.10179200256243,False,8cf3ba8afda20b0c6b49c3c0539676cc4d9896cfd46cdc2d3aa7b9147bea15c4
jev,four_noul,untrusted_content-08,untrusted_content,2,noise,noise,ok,246.4383330079727,False,8cf3ba8afda20b0c6b49c3c0539676cc4d9896cfd46cdc2d3aa7b9147bea15c4
jev,four_noul,urgency-01,urgency,0,urgent,urgent,ok,226.95758403278887,False,adb92e85f10c59386106bf00d0ef7960c5eaac271e651d704cdacb386304d2e2
jev,four_noul,urgency-01,urgency,1,urgent,urgent,ok,250.2013749908656,False,adb92e85f10c59386106bf00d0ef7960c5eaac271e651d704cdacb386304d2e2
jev,four_noul,urgency-01,urgency,2,urgent,urgent,ok,306.04391696397215,False,adb92e85f10c59386106bf00d0ef7960c5eaac271e651d704cdacb386304d2e2
jev,four_noul,urgency-02,urgency,0,urgent,urgent,ok,254.63849998777732,False,771cd1dc0046a0b557d9a064d99b040492c614cfcfc88618bad46bf149c43e7b
jev,four_noul,urgency-02,urgency,1,urgent,urgent,ok,278.306792024523,False,771cd1dc0046a0b557d9a064d99b040492c614cfcfc88618bad46bf149c43e7b
jev,four_noul,urgency-02,urgency,2,urgent,urgent,ok,240.55308301467448,False,771cd1dc0046a0b557d9a064d99b040492c614cfcfc88618bad46bf149c43e7b
jev,four_noul,urgency-03,urgency,0,todo,todo,ok,269.4815000286326,True,ca4099b83f81a6dbe40446afc045740368101d36945c377e9195fa9bdf350437
jev,four_noul,urgency-03,urgency,1,todo,todo,ok,259.0185839799233,True,ca4099b83f81a6dbe40446afc045740368101d36945c377e9195fa9bdf350437
jev,four_noul,urgency-03,urgency,2,todo,todo,ok,246.22866697609425,True,ca4099b83f81a6dbe40446afc045740368101d36945c377e9195fa9bdf350437
jev,four_noul,urgency-04,urgency,0,todo,todo,ok,272.9317919583991,False,3c0c5bef5a61d614e876c0c06765856d0d7eb8292aa53858b18b688386f635f4
jev,four_noul,urgency-04,urgency,1,todo,todo,ok,242.27624997729436,False,3c0c5bef5a61d614e876c0c06765856d0d7eb8292aa53858b18b688386f635f4
jev,four_noul,urgency-04,urgency,2,todo,todo,ok,242.85341700306162,False,3c0c5bef5a61d614e876c0c06765856d0d7eb8292aa53858b18b688386f635f4
jev,four_noul,urgency-05,urgency,0,valuable,valuable,ok,288.9484170009382,False,58f38575c5fd9e35a17c1f8ed29120d24b66899f7b9c78a37adb8ea443b2089e
jev,four_noul,urgency-05,urgency,1,valuable,valuable,ok,215.24720900924876,False,58f38575c5fd9e35a17c1f8ed29120d24b66899f7b9c78a37adb8ea443b2089e
jev,four_noul,urgency-05,urgency,2,valuable,valuable,ok,249.26329200388864,False,58f38575c5fd9e35a17c1f8ed29120d24b66899f7b9c78a37adb8ea443b2089e
jev,four_noul,urgency-06,urgency,0,valuable,valuable,ok,241.40737496782094,False,89b1a3ae52e9f24de80e724ae725ec59fec814ecdef2b760b24d496f01a689cf
jev,four_noul,urgency-06,urgency,1,valuable,valuable,ok,260.4361670091748,False,89b1a3ae52e9f24de80e724ae725ec59fec814ecdef2b760b24d496f01a689cf
jev,four_noul,urgency-06,urgency,2,valuable,valuable,ok,226.73416702309623,False,89b1a3ae52e9f24de80e724ae725ec59fec814ecdef2b760b24d496f01a689cf
jev,four_noul,urgency-07,urgency,0,noise,noise,ok,247.42670799605548,False,3bff6c88289c653315ac44a22f994a1aed9bb188034b60ea1125e9c7e428c406
jev,four_noul,urgency-07,urgency,1,noise,noise,ok,221.43154201330617,False,3bff6c88289c653315ac44a22f994a1aed9bb188034b60ea1125e9c7e428c406
jev,four_noul,urgency-07,urgency,2,noise,noise,ok,250.49358297837898,False,3bff6c88289c653315ac44a22f994a1aed9bb188034b60ea1125e9c7e428c406
jev,four_noul,urgency-08,urgency,0,noise,noise,ok,223.47695799544454,True,817dd4849a85325552816a0397dea5a2baf92ec0c56fb6ca1c109678b4ca4317
jev,four_noul,urgency-08,urgency,1,noise,noise,ok,260.8359169680625,True,817dd4849a85325552816a0397dea5a2baf92ec0c56fb6ca1c109678b4ca4317
jev,four_noul,urgency-08,urgency,2,noise,noise,ok,229.77154096588492,True,817dd4849a85325552816a0397dea5a2baf92ec0c56fb6ca1c109678b4ca4317
laya,choice,conditional-01,conditional,0,urgent,valuable,ok,203.773082990665,,e3c5ace940a1a1b1d7fda17b16f1642bb2901b3d55118f1e2b30dfba0125ab4b
laya,choice,conditional-01,conditional,1,urgent,valuable,ok,108.00916596781462,,e3c5ace940a1a1b1d7fda17b16f1642bb2901b3d55118f1e2b30dfba0125ab4b
laya,choice,conditional-01,conditional,2,urgent,valuable,ok,177.7801249991171,,e3c5ace940a1a1b1d7fda17b16f1642bb2901b3d55118f1e2b30dfba0125ab4b
laya,choice,conditional-02,conditional,0,urgent,valuable,ok,98.539124999661,,fb65e8d6c22dc984e1efd0c1ac27270aaeba85045cc9ab3d808ba3b1c4bb81f8
laya,choice,conditional-02,conditional,1,urgent,valuable,ok,146.3311249972321,,fb65e8d6c22dc984e1efd0c1ac27270aaeba85045cc9ab3d808ba3b1c4bb81f8
laya,choice,conditional-02,conditional,2,urgent,valuable,ok,111.02320801001042,,fb65e8d6c22dc984e1efd0c1ac27270aaeba85045cc9ab3d808ba3b1c4bb81f8
laya,choice,conditional-03,conditional,0,todo,todo,ok,156.3750000204891,,2085eb649e2094d72de7b0f41c5e9f8e9ff60c2352e4289b77e2fe518dd0d145
laya,choice,conditional-03,conditional,1,todo,todo,ok,152.44633395923302,,2085eb649e2094d72de7b0f41c5e9f8e9ff60c2352e4289b77e2fe518dd0d145
laya,choice,conditional-03,conditional,2,todo,todo,ok,169.7298749932088,,2085eb649e2094d72de7b0f41c5e9f8e9ff60c2352e4289b77e2fe518dd0d145
laya,choice,conditional-04,conditional,0,todo,valuable,ok,155.97016602987424,,6ce30a3bf7bb8f91d71d1eba60e673f13ee5a7141b82caf149b7c7dbd49ff4e4
laya,choice,conditional-04,conditional,1,todo,valuable,ok,163.31645898753777,,6ce30a3bf7bb8f91d71d1eba60e673f13ee5a7141b82caf149b7c7dbd49ff4e4
laya,choice,conditional-04,conditional,2,todo,valuable,ok,168.06420899229124,,6ce30a3bf7bb8f91d71d1eba60e673f13ee5a7141b82caf149b7c7dbd49ff4e4
laya,choice,conditional-05,conditional,0,valuable,valuable,ok,190.13108301442116,,70fb063b3552fb01866b596d1ea49cc605b53ecaf61a3a94a0e6eb254a6749e5
laya,choice,conditional-05,conditional,1,valuable,valuable,ok,144.15595796890557,,70fb063b3552fb01866b596d1ea49cc605b53ecaf61a3a94a0e6eb254a6749e5
laya,choice,conditional-05,conditional,2,valuable,valuable,ok,159.71187502145767,,70fb063b3552fb01866b596d1ea49cc605b53ecaf61a3a94a0e6eb254a6749e5
laya,choice,conditional-06,conditional,0,valuable,todo,ok,108.08570799417794,,6afe953792848fba379f3f025101c75b28e64bd8a8df9d88df8f6dc512bcd162
laya,choice,conditional-06,conditional,1,valuable,todo,ok,162.8350419923663,,6afe953792848fba379f3f025101c75b28e64bd8a8df9d88df8f6dc512bcd162
laya,choice,conditional-06,conditional,2,valuable,todo,ok,108.36687497794628,,6afe953792848fba379f3f025101c75b28e64bd8a8df9d88df8f6dc512bcd162
laya,choice,conditional-07,conditional,0,noise,valuable,ok,140.2877499931492,,6b3932788fb340372fd059dfe591dfdd83598f5cd7c8106653def6843b9afd43
laya,choice,conditional-07,conditional,1,noise,valuable,ok,255.97087503410876,,6b3932788fb340372fd059dfe591dfdd83598f5cd7c8106653def6843b9afd43
laya,choice,conditional-07,conditional,2,noise,valuable,ok,103.7143329740502,,6b3932788fb340372fd059dfe591dfdd83598f5cd7c8106653def6843b9afd43
laya,choice,conditional-08,conditional,0,noise,valuable,ok,124.60483401082456,,8b570638ad1f752eba0cb43f6ee3a03ded4a6801455b72de73d95deb61002dae
laya,choice,conditional-08,conditional,1,noise,valuable,ok,158.41262502362952,,8b570638ad1f752eba0cb43f6ee3a03ded4a6801455b72de73d95deb61002dae
laya,choice,conditional-08,conditional,2,noise,valuable,ok,153.05504197021946,,8b570638ad1f752eba0cb43f6ee3a03ded4a6801455b72de73d95deb61002dae
laya,choice,cross_chat-01,cross_chat,0,urgent,urgent,ok,166.18866700446233,,1f13c071e9ab48bf3ce74b796432d60f2a2d0cca9794208c11418708ee1a9b66
laya,choice,cross_chat-01,cross_chat,1,urgent,urgent,ok,208.87024997500703,,1f13c071e9ab48bf3ce74b796432d60f2a2d0cca9794208c11418708ee1a9b66
laya,choice,cross_chat-01,cross_chat,2,urgent,urgent,ok,182.5608750223182,,1f13c071e9ab48bf3ce74b796432d60f2a2d0cca9794208c11418708ee1a9b66
laya,choice,cross_chat-02,cross_chat,0,urgent,urgent,ok,179.32683299295604,,c81a0b894a8e9049d13e8fbddfd3d9850ae1575c15898c30502ab400a5135418
laya,choice,cross_chat-02,cross_chat,1,urgent,urgent,ok,126.92279100883752,,c81a0b894a8e9049d13e8fbddfd3d9850ae1575c15898c30502ab400a5135418
laya,choice,cross_chat-02,cross_chat,2,urgent,urgent,ok,97.52645797561854,,c81a0b894a8e9049d13e8fbddfd3d9850ae1575c15898c30502ab400a5135418
laya,choice,cross_chat-03,cross_chat,0,todo,urgent,ok,149.53075000084937,,181c2544c4771a05fb689f0752c61153fda258bec766a234e26df18949676149
laya,choice,cross_chat-03,cross_chat,1,todo,urgent,ok,165.04629200790077,,181c2544c4771a05fb689f0752c61153fda258bec766a234e26df18949676149
laya,choice,cross_chat-03,cross_chat,2,todo,urgent,ok,175.0544589594938,,181c2544c4771a05fb689f0752c61153fda258bec766a234e26df18949676149
laya,choice,cross_chat-04,cross_chat,0,todo,todo,ok,171.3731670170091,,5d3ee9b1fafcb1c9e6391d50de4b5d9b856126e9ab9fa7f4f59a1689e57d2326
laya,choice,cross_chat-04,cross_chat,1,todo,todo,ok,189.39795799087733,,5d3ee9b1fafcb1c9e6391d50de4b5d9b856126e9ab9fa7f4f59a1689e57d2326
laya,choice,cross_chat-04,cross_chat,2,todo,todo,ok,172.8220410295762,,5d3ee9b1fafcb1c9e6391d50de4b5d9b856126e9ab9fa7f4f59a1689e57d2326
laya,choice,cross_chat-05,cross_chat,0,valuable,urgent,ok,138.2482080371119,,a5eb99edf38428141ce8ff74e9f6553b1659d6774d6a5ea34677643a0cb8686f
laya,choice,cross_chat-05,cross_chat,1,valuable,urgent,ok,194.91820799885318,,a5eb99edf38428141ce8ff74e9f6553b1659d6774d6a5ea34677643a0cb8686f
laya,choice,cross_chat-05,cross_chat,2,valuable,urgent,ok,169.4880420109257,,a5eb99edf38428141ce8ff74e9f6553b1659d6774d6a5ea34677643a0cb8686f
laya,choice,cross_chat-06,cross_chat,0,valuable,todo,ok,117.84233298385516,,1c21051371eae004b447177a2044de7cfc6318b205987e3b19622de076dafa78
laya,choice,cross_chat-06,cross_chat,1,valuable,todo,ok,168.65945799509063,,1c21051371eae004b447177a2044de7cfc6318b205987e3b19622de076dafa78
laya,choice,cross_chat-06,cross_chat,2,valuable,todo,ok,154.3585840263404,,1c21051371eae004b447177a2044de7cfc6318b205987e3b19622de076dafa78
laya,choice,cross_chat-07,cross_chat,0,noise,urgent,ok,127.79229099396616,,41bafdc9de25591f501d0ce0f5f9648f7eea197caaaeae0394e97841dd235ba5
laya,choice,cross_chat-07,cross_chat,1,noise,urgent,ok,162.226082989946,,41bafdc9de25591f501d0ce0f5f9648f7eea197caaaeae0394e97841dd235ba5
laya,choice,cross_chat-07,cross_chat,2,noise,urgent,ok,107.05808299826458,,41bafdc9de25591f501d0ce0f5f9648f7eea197caaaeae0394e97841dd235ba5
laya,choice,cross_chat-08,cross_chat,0,noise,urgent,ok,143.62899999832734,,a5b254746ae2a6f5b4f036fdd2f1f3f044df2accf88199e968a9f7f0c780748c
laya,choice,cross_chat-08,cross_chat,1,noise,urgent,ok,106.68283299310133,,a5b254746ae2a6f5b4f036fdd2f1f3f044df2accf88199e968a9f7f0c780748c
laya,choice,cross_chat-08,cross_chat,2,noise,urgent,ok,163.9497919823043,,a5b254746ae2a6f5b4f036fdd2f1f3f044df2accf88199e968a9f7f0c780748c
laya,choice,knowledge-01,knowledge,0,urgent,urgent,ok,99.43512495374307,,39d00fdec8595caacf199b3ac3623d42393e8e8a6a5ee4c96207007ec7bdd838
laya,choice,knowledge-01,knowledge,1,urgent,urgent,ok,155.9822920244187,,39d00fdec8595caacf199b3ac3623d42393e8e8a6a5ee4c96207007ec7bdd838
laya,choice,knowledge-01,knowledge,2,urgent,urgent,ok,144.90362501237541,,39d00fdec8595caacf199b3ac3623d42393e8e8a6a5ee4c96207007ec7bdd838
laya,choice,knowledge-02,knowledge,0,urgent,urgent,ok,158.2665839814581,,7d96c3bcbecaacd65a2f8d87b7344b68c95ac6d120d7a5ea958a93557a9b6d29
laya,choice,knowledge-02,knowledge,1,urgent,urgent,ok,145.9587499848567,,7d96c3bcbecaacd65a2f8d87b7344b68c95ac6d120d7a5ea958a93557a9b6d29
laya,choice,knowledge-02,knowledge,2,urgent,urgent,ok,97.1309170126915,,7d96c3bcbecaacd65a2f8d87b7344b68c95ac6d120d7a5ea958a93557a9b6d29
laya,choice,knowledge-03,knowledge,0,todo,urgent,ok,169.37441600020975,,5a80f4f5a76930726df0ab3457ed2782f2cccb65f812a6c2d0cf9ec04b212b01
laya,choice,knowledge-03,knowledge,1,todo,urgent,ok,194.48358297813684,,5a80f4f5a76930726df0ab3457ed2782f2cccb65f812a6c2d0cf9ec04b212b01
laya,choice,knowledge-03,knowledge,2,todo,urgent,ok,121.82287499308586,,5a80f4f5a76930726df0ab3457ed2782f2cccb65f812a6c2d0cf9ec04b212b01
laya,choice,knowledge-04,knowledge,0,todo,urgent,ok,164.54891703324392,,063cbdceb06b701deb7710f987f42ef7d7a9d02fd029487803edba7de088e388
laya,choice,knowledge-04,knowledge,1,todo,urgent,ok,156.2592500122264,,063cbdceb06b701deb7710f987f42ef7d7a9d02fd029487803edba7de088e388
laya,choice,knowledge-04,knowledge,2,todo,urgent,ok,97.41545800352469,,063cbdceb06b701deb7710f987f42ef7d7a9d02fd029487803edba7de088e388
laya,choice,knowledge-05,knowledge,0,valuable,valuable,ok,125.78133295755833,,d69b5ae2fe727a8411665d1f679be6cb5b1adc65dd3e38af90763b830694e577
laya,choice,knowledge-05,knowledge,1,valuable,valuable,ok,204.00074997451156,,d69b5ae2fe727a8411665d1f679be6cb5b1adc65dd3e38af90763b830694e577
laya,choice,knowledge-05,knowledge,2,valuable,valuable,ok,99.78991601383314,,d69b5ae2fe727a8411665d1f679be6cb5b1adc65dd3e38af90763b830694e577
laya,choice,knowledge-06,knowledge,0,valuable,urgent,ok,101.10429202904925,,5cbf090356cfe9ec2fd80e513c6b23babf0e88912446df5ac0ed371c0de23902
laya,choice,knowledge-06,knowledge,1,valuable,urgent,ok,124.9647910008207,,5cbf090356cfe9ec2fd80e513c6b23babf0e88912446df5ac0ed371c0de23902
laya,choice,knowledge-06,knowledge,2,valuable,urgent,ok,132.110417005606,,5cbf090356cfe9ec2fd80e513c6b23babf0e88912446df5ac0ed371c0de23902
laya,choice,knowledge-07,knowledge,0,noise,valuable,ok,138.26558302389458,,ea48cf5f8428b239b79b464c28cd910ff463e22f3a32dc5bc6b7ccd264c94811
laya,choice,knowledge-07,knowledge,1,noise,valuable,ok,142.81370904063806,,ea48cf5f8428b239b79b464c28cd910ff463e22f3a32dc5bc6b7ccd264c94811
laya,choice,knowledge-07,knowledge,2,noise,valuable,ok,148.0602910160087,,ea48cf5f8428b239b79b464c28cd910ff463e22f3a32dc5bc6b7ccd264c94811
laya,choice,knowledge-08,knowledge,0,noise,valuable,ok,58.256209013052285,,a537c698171445dd82b62f9631276e17a0b1ffd8761d99504bfee1a98275eec0
laya,choice,knowledge-08,knowledge,1,noise,valuable,ok,167.30195801937953,,a537c698171445dd82b62f9631276e17a0b1ffd8761d99504bfee1a98275eec0
laya,choice,knowledge-08,knowledge,2,noise,valuable,ok,154.9402080127038,,a537c698171445dd82b62f9631276e17a0b1ffd8761d99504bfee1a98275eec0
laya,choice,lifecycle-01,lifecycle,0,urgent,urgent,ok,155.60708398697898,,561564e0abfef4ef78e1be6cca6f552bd84cc16e0bf4322367121395f7f1af46
laya,choice,lifecycle-01,lifecycle,1,urgent,urgent,ok,236.31774995010346,,561564e0abfef4ef78e1be6cca6f552bd84cc16e0bf4322367121395f7f1af46
laya,choice,lifecycle-01,lifecycle,2,urgent,urgent,ok,155.87275003781542,,561564e0abfef4ef78e1be6cca6f552bd84cc16e0bf4322367121395f7f1af46
laya,choice,lifecycle-02,lifecycle,0,urgent,urgent,ok,183.17662499612197,,63e873588459a081a999e179597ff926b2e1e652824d1eafdfe4d1a6d6a9132c
laya,choice,lifecycle-02,lifecycle,1,urgent,urgent,ok,155.03158303909004,,63e873588459a081a999e179597ff926b2e1e652824d1eafdfe4d1a6d6a9132c
laya,choice,lifecycle-02,lifecycle,2,urgent,urgent,ok,142.81033299630508,,63e873588459a081a999e179597ff926b2e1e652824d1eafdfe4d1a6d6a9132c
laya,choice,lifecycle-03,lifecycle,0,todo,urgent,ok,164.20312505215406,,6b9c5c63437899e7f629df757c701e85c42864b681f99c2ae638f4f3b66d9bac
laya,choice,lifecycle-03,lifecycle,1,todo,urgent,ok,154.58462497917935,,6b9c5c63437899e7f629df757c701e85c42864b681f99c2ae638f4f3b66d9bac
laya,choice,lifecycle-03,lifecycle,2,todo,urgent,ok,167.38412500126287,,6b9c5c63437899e7f629df757c701e85c42864b681f99c2ae638f4f3b66d9bac
laya,choice,lifecycle-04,lifecycle,0,todo,urgent,ok,131.16900000022724,,a1928bc48fa0aebdc19c46fec41911d52ae6b8ec4927ab90d69ff20e920ded24
laya,choice,lifecycle-04,lifecycle,1,todo,urgent,ok,122.50270799268037,,a1928bc48fa0aebdc19c46fec41911d52ae6b8ec4927ab90d69ff20e920ded24
laya,choice,lifecycle-04,lifecycle,2,todo,urgent,ok,116.04145902674645,,a1928bc48fa0aebdc19c46fec41911d52ae6b8ec4927ab90d69ff20e920ded24
laya,choice,lifecycle-05,lifecycle,0,valuable,todo,ok,99.75041600409895,,e0fd4155dea38e472a372223af9bb719c16343fca777dbe665751ab8cc0a588f
laya,choice,lifecycle-05,lifecycle,1,valuable,todo,ok,58.33962501492351,,e0fd4155dea38e472a372223af9bb719c16343fca777dbe665751ab8cc0a588f
laya,choice,lifecycle-05,lifecycle,2,valuable,todo,ok,156.0002079932019,,e0fd4155dea38e472a372223af9bb719c16343fca777dbe665751ab8cc0a588f
laya,choice,lifecycle-06,lifecycle,0,valuable,todo,ok,93.36370800156146,,6bdea99a3343448b6a49838889fe9890d86b18c1d02589d5c9fa9c9d0b8d6d9d
laya,choice,lifecycle-06,lifecycle,1,valuable,todo,ok,103.64641604246572,,6bdea99a3343448b6a49838889fe9890d86b18c1d02589d5c9fa9c9d0b8d6d9d
laya,choice,lifecycle-06,lifecycle,2,valuable,todo,ok,158.49716699449345,,6bdea99a3343448b6a49838889fe9890d86b18c1d02589d5c9fa9c9d0b8d6d9d
laya,choice,lifecycle-07,lifecycle,0,noise,todo,ok,145.8134590066038,,3b565a8c68e6478b79d0e2eb39930785783d20539c69994173a3c1318f62e8be
laya,choice,lifecycle-07,lifecycle,1,noise,todo,ok,124.95525000849739,,3b565a8c68e6478b79d0e2eb39930785783d20539c69994173a3c1318f62e8be
laya,choice,lifecycle-07,lifecycle,2,noise,todo,ok,133.47820797935128,,3b565a8c68e6478b79d0e2eb39930785783d20539c69994173a3c1318f62e8be
laya,choice,lifecycle-08,lifecycle,0,noise,todo,ok,178.24891704367474,,6b48996bed99bb14456182ba91803465b1a58831199d100b05b08f82f6e67c75
laya,choice,lifecycle-08,lifecycle,1,noise,todo,ok,128.29491699812934,,6b48996bed99bb14456182ba91803465b1a58831199d100b05b08f82f6e67c75
laya,choice,lifecycle-08,lifecycle,2,noise,todo,ok,157.87995798746124,,6b48996bed99bb14456182ba91803465b1a58831199d100b05b08f82f6e67c75
laya,choice,ownership-01,ownership,0,urgent,urgent,ok,158.95987499970943,,f23c586bb098cb6371d703de081f98646ab438906a76ee0d12c0cdab1d82cfaf
laya,choice,ownership-01,ownership,1,urgent,urgent,ok,285.891332954634,,f23c586bb098cb6371d703de081f98646ab438906a76ee0d12c0cdab1d82cfaf
laya,choice,ownership-01,ownership,2,urgent,urgent,ok,126.0930830030702,,f23c586bb098cb6371d703de081f98646ab438906a76ee0d12c0cdab1d82cfaf
laya,choice,ownership-02,ownership,0,urgent,urgent,ok,115.69225002313033,,155d36d4adc2d065648eb63c535c55a2d13e73e5b21d9c15e4fdbca70e543438
laya,choice,ownership-02,ownership,1,urgent,urgent,ok,216.89974999753758,,155d36d4adc2d065648eb63c535c55a2d13e73e5b21d9c15e4fdbca70e543438
laya,choice,ownership-02,ownership,2,urgent,urgent,ok,92.15833398047835,,155d36d4adc2d065648eb63c535c55a2d13e73e5b21d9c15e4fdbca70e543438
laya,choice,ownership-03,ownership,0,todo,urgent,ok,155.14670801348984,,1df249a9225212a1c5cc1b8d4e9c697236d5d27ba5d6af55b26f39788e94c18b
laya,choice,ownership-03,ownership,1,todo,urgent,ok,105.56770901894197,,1df249a9225212a1c5cc1b8d4e9c697236d5d27ba5d6af55b26f39788e94c18b
laya,choice,ownership-03,ownership,2,todo,urgent,ok,160.08220898220316,,1df249a9225212a1c5cc1b8d4e9c697236d5d27ba5d6af55b26f39788e94c18b
laya,choice,ownership-04,ownership,0,todo,todo,ok,165.22575000999495,,d76da096c0da31b57903542beb8fd331545df48371b804f33420c7c90f685480
laya,choice,ownership-04,ownership,1,todo,todo,ok,127.38179200096056,,d76da096c0da31b57903542beb8fd331545df48371b804f33420c7c90f685480
laya,choice,ownership-04,ownership,2,todo,todo,ok,179.6468339744024,,d76da096c0da31b57903542beb8fd331545df48371b804f33420c7c90f685480
laya,choice,ownership-05,ownership,0,valuable,todo,ok,132.7296249801293,,fba8384004987d7300585147f244f5ed43c9cf27ac578ce3457ff608d48e0f32
laya,choice,ownership-05,ownership,1,valuable,todo,ok,148.93733395729214,,fba8384004987d7300585147f244f5ed43c9cf27ac578ce3457ff608d48e0f32
laya,choice,ownership-05,ownership,2,valuable,todo,ok,122.91312502929941,,fba8384004987d7300585147f244f5ed43c9cf27ac578ce3457ff608d48e0f32
laya,choice,ownership-06,ownership,0,valuable,valuable,ok,154.19062500586733,,f377d1c77e69f9898eab06854763b234e42d22b208a5bead0f86d98c17111971
laya,choice,ownership-06,ownership,1,valuable,valuable,ok,105.64783302834257,,f377d1c77e69f9898eab06854763b234e42d22b208a5bead0f86d98c17111971
laya,choice,ownership-06,ownership,2,valuable,valuable,ok,174.27970899734646,,f377d1c77e69f9898eab06854763b234e42d22b208a5bead0f86d98c17111971
laya,choice,ownership-07,ownership,0,noise,valuable,ok,120.88354100706056,,9d5f1a561bdfdf7f2324374f440133f1924ea31bf563af7cbd711e5a4e3b8c02
laya,choice,ownership-07,ownership,1,noise,valuable,ok,150.48000001115724,,9d5f1a561bdfdf7f2324374f440133f1924ea31bf563af7cbd711e5a4e3b8c02
